sk_id,cs_id,hu_id
683729,1317124,497288
34712,280754,15314
563234,1163600,1415394
430184,608419,1288404
430185,751930,1288405
430437,62785,1176252
430081,265326,1281496
430082,326541,1281497
90440,282488,468229
359511,745566,109895
83636,24717,983492
394631,1115937,1843742
396241,1115935,1250398
394632,1016588,1843741
410701,977913,1304565
428358,345098,1281499
215460,774541,1388172
559978,608841,141531
341088,251173,524605
429646,422978,1281502
90441,241637,1170784
192614,299058,552918
131856,132573,298177
448482,624868,1095312
393341,1022414,1843740
395312,1022412,1248687
64813,417806,1090986
300213,499587,573609
193761,510432,595282
140777,15048,20297
395313,1022405,1248688
171605,258134,1268658
90444,23608,63212
325896,236957,1105481
366360,1151277,1793244
258072,623268,478120
94566,995330,1419233
159447,573754,427857
452814,798328,926086
353479,495494,887395
46632,465542,129170
570763,1192531,1377544
176226,318975,304130
391584,1030345,1248147
1194,191371,98426
356362,73867,184401
48490,101703,821339
391189,1006054,1311175
157552,269586,27130
571998,1093817,171960
34380,296657,584236
644595,395658,340212
331144,175446,1008795
1199,27668,98842
370543,757396,774843
238689,356424,927174
358017,191866,139786
90450,58956,1144561
225127,23153,331145
345822,539010,1143488
432449,653262,450141
182666,207598,688239
168923,273473,138485
414746,1183632,1311178
325270,944885,1318833
414747,1531077,1311179
87597,1208,60679
36520,191117,141329
73795,993761,1423492
394637,607907,1843727
430186,607905,1288419
53595,348714,32923
412260,865033,1307431
283845,20622,155882
394639,610283,1843722
428359,345100,1281509
361764,118346,854998
333094,214001,901772
570063,138482,510006
651786,1597297,1676091
395816,288799,1253093
215461,773617,1387111
396705,814830,1251815
630111,1228199,298199
193548,1016805,1539028
325007,1021296,902514
20473,14669,1399
612991,755000,228783
77656,68164,593459
598718,491964,534747
626570,880583,496158
291573,1308720,622934
429133,1215594,1281511
23617,672498,57684
32205,87615,152346
534909,645056,1400634
489312,1034798,1035950
434177,788324,917331
426755,113760,1288424
407848,1004120,167785
152055,62714,222442
337901,1001910,468988
454235,289441,1100744
461136,418761,1034402
371341,98216,759109
562752,1147370,1323260
672966,876761,1275629
4294,74374,127357
686056,452174,1396398
30123,50042,73010
234312,347063,170728
131509,234713,1581683
366598,269441,137527
132287,989806,1080777
18952,260694,119832
389075,1028773,1244832
157861,351515,384058
681915,1758722,1832461
511233,1069075,1038214
454150,145089,1624241
623804,1346848,1473260
174115,43112,406918
4245,156468,102348
83603,105965,307892
90341,109560,750021
90350,356456,79290
71132,54254,80175
105307,5953,6075
205768,92076,1097033
236941,229221,432509
91428,858865,68632
178493,330342,1165114
327643,196407,142214
369075,566190,1870664
528068,809925,743001
624748,1268663,294507
580598,711588,130343
277197,433425,153631
6921,4313,2429
360959,588184,858905
390471,445026,1485163
118353,20037,120996
444456,20058,116939
176841,255771,383750
104861,14896,118742
146953,48851,162134
29618,15487,3141
677746,254357,384231
680562,1671077,655411
681079,250672,1055418
678792,1748641,1231951
163424,57342,20995
678380,559163,635875
229030,249880,234672
229138,249892,559221
230085,249900,1828026
91257,139513,198334
156399,377381,328629
374639,236701,224098
313380,402265,858894
444775,716119,336336
351087,586946,253325
241628,330261,331613
615269,617281,615239
318767,178384,450327
35044,180769,938798
681042,250212,471130
352406,383924,1121008
589034,290920,1758330
195740,141450,294236
333531,155036,213746
127287,4922,4997
34318,7281,8673
320081,108365,814414
230333,250719,234278
230335,250724,234586
679853,250734,91882
682795,1751774,1736623
205810,45944,1835693
626056,1107847,1265776
287709,265059,68375
525257,40766,19881
443124,321849,291196
326899,242350,1008749
83678,114262,484796
569086,295469,1772923
243690,1126142,1745861
375898,165045,573491
212955,380388,28677
212956,1491998,28678
52577,1708318,1711501
107516,174806,17687
171620,47538,635443
175507,268503,1256544
179087,113672,1256545
172432,120009,635430
171213,120013,1256547
177532,46205,1256548
179595,117986,1256549
178222,101483,1256550
178223,106980,1256551
25772,719867,56698
28258,717458,37253
27938,955055,49156
27550,971421,47081
637395,294890,248757
212690,1492188,16085
659563,1052021,273600
437981,320652,273675
18693,268335,273324
223801,365766,311337
226914,1607521,1577828
367656,690750,137106
165655,148780,203014
289118,149230,1711507
172893,117995,1256552
2769,54462,64393
53816,187931,45412
107522,324202,2153
52221,379878,647369
91024,8823,77902
510842,999474,1463922
27372,818486,10135
212434,1492033,28679
211246,1492327,28409
261556,578639,205321
81971,123595,124799
326646,774055,1386645
559024,787022,440413
238534,158424,904325
417923,988558,1311193
71427,993758,1425378
530707,642793,1512008
686803,921233,847516
650020,192718,759893
621539,329927,269836
389279,1040435,695216
201809,224188,4852
183157,333332,847008
73592,159946,156509
295280,296578,266988
425086,830479,1294546
27574,971518,47926
27552,990412,47079
550413,85888,57250
151301,84792,72182
587512,312319,108508
164736,719421,1542043
215913,1066381,1533777
613934,1137730,1142225
242067,463670,1420625
149646,966988,119321
328768,348281,1333387
612064,256238,1329479
214463,577454,1618620
215726,1195422,1397536
214464,820429,1584683
215016,720636,1613610
215727,953462,1397533
215462,776624,1387903
215017,475612,277578
215844,718497,1435712
215019,490841,1617134
215919,1741066,1541840
214465,514443,1613380
215921,725491,504442
53471,32920,14637
363904,516438,564317
215845,806118,1443666
214904,1240542,1650921
596644,937698,1238437
214467,241915,1403490
215022,888713,1616722
211545,1477125,28684
211566,1492658,28685
358618,267063,1223620
150406,969487,95374
150405,299402,1148813
194489,269224,1140990
129755,968975,890110
214158,1127330,585202
127056,58394,149662
262260,164764,30037
25909,315006,47337
333303,368356,1236008
3736,327359,866472
108540,126984,238190
196490,90957,31466
211055,1492720,28687
29857,210878,683292
209938,1493652,13104
2944,7490,56425
327542,719451,727715
340135,129813,936293
212691,1493964,16086
330641,312626,1755187
330607,62653,1166351
392283,938623,1307443
337582,62655,1281521
421038,313031,1294549
405334,1004216,1294550
212692,1494036,16087
284160,34058,832139
373314,1044840,1170627
678321,739119,322161
151911,59478,85682
107541,355411,123778
3950,20066,23499
326743,344308,630796
446518,832131,956624
366909,145694,1375277
86910,1119505,96714
3951,20067,24189
676335,737580,345719
151915,59477,85536
73880,14445,422847
73883,86648,422849
73884,86978,422851
73906,89597,422871
73932,90902,422885
74151,17309,423436
105097,75748,172218
30286,31817,24535
259973,171998,14620
295806,1367613,615539
368778,817468,1335509
430439,1303065,1176962
403616,953565,1293016
419140,1319529,1314484
419141,1319227,1314485
429135,865584,1281524
566498,1359445,1488757
209678,1496911,28468
213275,790294,13530
124805,639250,383842
124806,313002,707783
89371,1631069,1515249
25256,973995,70369
337133,585587,839257
25640,881978,53945
31104,1000231,51296
28648,1030246,39244
3061,22027,21465
296162,32827,195557
349345,743665,17310
187309,326922,392163
210055,1497040,28470
155756,1607061,1435601
149548,163525,102182
5347,4353,79
28989,971046,16058
212028,1496913,28596
209679,1497181,28472
28611,1021419,35044
212693,1497184,16088
25517,327340,27827
197785,23089,427357
77551,201559,445032
123516,1156739,1483890
117726,405725,336870
366765,665121,1246711
184121,104454,33095
212436,1497722,28689
209944,1497952,28693
212958,805393,28695
210060,1476207,28696
211567,1497970,28700
210406,1497977,28701
211248,1498183,28702
211568,1441609,28703
211569,1435817,28704
210407,1498190,28706
211570,1498276,28707
211571,1498302,28708
211249,1498336,28709
211572,1442187,28710
211574,1440400,28713
211575,1498792,28714
211250,1499027,28715
210065,1476030,28716
211576,1441578,28717
211573,1440688,28711
209680,1498342,28699
211577,1439634,28718
170844,93185,1256553
316385,1221039,81644
210068,1499747,28719
212960,1499943,28720
213290,1499945,12290
211766,1109242,28721
33879,10951,17082
125704,73190,700137
626103,234446,105291
212694,1500134,16204
4355,16275,119649
683257,1317119,1347625
212957,1497724,28692
6748,38704,178450
213292,1501664,12291
490934,159667,38667
388760,1022550,1345255
395316,1022543,1248690
373891,243360,331903
399483,710223,1288435
71425,10670,6471
3079,945,3455
325650,1476579,28723
22326,1150401,117280
211578,1487217,11697
527823,1031965,85180
211546,421615,18478
212437,242554,28724
212414,973280,28725
211579,1502253,28823
211580,1480057,28824
212438,242558,28825
212439,242563,28826
212415,1478712,28828
211547,586068,7418
211581,1502255,28827
211548,1472966,28829
212695,924621,16203
211582,805687,28830
211557,1476279,28831
212440,242566,28832
169263,1449198,26209
212696,585817,16202
212441,242568,28980
211583,1487336,11698
212443,242827,29047
212444,242831,29065
212445,242833,29066
211584,1487156,29067
212427,242828,29050
211585,1502416,29068
211586,1487316,29157
211587,1502422,29159
212446,242837,29158
212442,242816,28981
341089,591818,712759
91049,365049,1610786
155947,662294,251751
365838,15217,365887
300512,659166,1747204
72159,450365,1352246
27801,1018892,50813
628985,218976,239989
160566,667566,500873
272131,194235,328733
336283,1624263,1104145
91051,37964,107735
87917,21395,15428
218213,295384,206394
396248,1614841,1250406
210408,1502424,29160
177575,106810,1256554
137922,874813,440989
127720,238614,212062
91053,166581,98322
260266,233662,796184
172599,96210,1256555
981,12849,61955
477152,385654,1663935
195420,174057,121780
195852,879111,122128
211767,336946,29161
430187,602221,1288436
430188,779858,1288437
113566,231183,187080
352212,320394,1247231
422231,1260096,1301567
425809,1120557,1294565
154710,163530,102227
210624,1230269,29162
209928,1452508,13106
686998,688840,443520
52821,38344,49044
274351,1446915,520448
27975,374391,48298
212029,1502829,27873
39137,6622,1935
210625,1502833,29176
25529,327343,27828
211811,1502991,102608
422232,1266714,1301568
1701,575245,465340
598288,900908,1781920
223459,73200,318950
627378,203988,1096575
613703,142403,346574
105383,37678,407133
121129,110345,525449
107642,31754,1720231
3707,4070,37667
148806,15424,39871
270875,244576,210495
201884,290333,1754769
209651,1501689,28722
164808,238560,592365
25937,314997,47310
291157,118600,269382
493503,528288,298359
464241,495982,616995
37633,146830,172191
226696,150010,72038
477887,914853,999197
477841,371652,464091
373696,184119,620707
649513,431621,288587
574548,614474,67744
209681,1503477,29184
336114,335075,485969
323825,16127,88049
131179,1252595,595742
681584,767345,126666
311782,126667,64502
625602,1658271,1598135
2982,134058,58796
368780,833388,1335517
235806,175971,473545
236596,172608,245063
181684,809840,622791
163867,113558,92092
3713,110077,63015
374735,80192,603767
140820,355065,96735
3010,9962,70462
3952,20068,24259
676537,737591,357165
379611,262391,123192
151970,59479,85542
431283,876315,601071
37789,229763,160355
191005,14380,84571
633986,64659,782795
52721,207807,206017
165601,584916,1826054
123104,587622,1484116
27483,57455,67335
22381,1012117,29458
258441,163492,124294
167118,63085,125955
255221,344588,758452
91064,71618,205562
494517,510280,99939
134530,555557,744487
414751,1550244,1311213
562565,326643,553948
4099,41968,11185
27613,981535,46839
2693,40322,9358
7668,46102,8403
25773,1013603,56701
27614,755917,46849
178773,351388,1256556
417289,1614472,1311216
88977,495850,271866
89013,553893,1377660
502612,18794,132040
233649,1129888,1005212
430083,404622,1281537
421465,284350,1314502
126875,17462,106952
30292,227525,169353
362296,387032,1008648
324235,671693,241592
32835,76835,46043
571059,544784,434146
6652,869523,1106156
176344,88964,1256557
91066,183534,101603
40171,337642,444153
42710,527481,528434
152023,126280,335421
175341,62381,108019
230536,250905,441038
599585,353137,491175
414753,919892,71460
396251,904561,1250409
396252,1517444,1250410
345577,1143003,428063
26005,972055,67837
211812,1561955,29278
241281,176773,217382
210409,1561958,29187
210410,1561980,29188
389892,1194013,1376376
6629,963673,178157
149028,259956,12755
212963,1562344,29193
212964,1564756,29194
212965,1564761,29192
336092,867821,464016
211251,1576569,29189
3953,20070,32994
678326,739160,303176
151972,59480,49215
107543,396859,129842
68391,379838,406961
187564,383959,1684445
163272,50500,134251
209416,279609,159445
30339,235928,1676681
455956,969858,994169
234812,459693,496461
270141,767650,476068
161129,302702,431863
654967,806424,1485602
174904,34180,814762
414179,766164,1307457
397800,749716,1281540
425811,1126783,1294579
399077,1243167,1258349
34064,467210,150639
198876,283795,613713
30902,119924,213089
510942,884098,670284
161507,338656,841012
146004,132816,425740
231414,155704,553596
281202,384371,403986
394651,1022456,1869511
395323,1022436,1248696
428360,345102,1281544
403618,945738,1293018
27960,1319561,10158
28089,1120173,10140
27937,1102237,49241
71466,9977,7692
162578,384758,810649
165570,423745,325390
392791,871661,1248467
175412,73296,1787010
175408,269057,1256558
176172,115939,1256559
170175,82993,1256560
212416,1142233,29190
151124,241430,278067
7628,41401,7769
6813,793597,7770
25579,1102240,35877
166703,5181,28271
3704,53033,54114
533701,40078,1039657
130602,45709,153327
128164,432403,27025
224850,234334,287854
412264,764636,1307461
647976,1393227,1016598
141131,50840,51948
389084,1042377,1244838
250011,240947,768699
85254,282701,707743
73693,831452,182556
157158,966302,957938
327801,48210,107933
661721,1612974,35704
427104,913513,1294592
619425,118617,488392
211589,1546037,29197
34040,29589,6573
538217,33276,648810
681815,359602,333658
473547,130686,712779
204378,486974,298311
94690,41461,35542
5239,302723,14472
80998,551,367773
104408,164185,62281
394655,610337,1843149
364186,323543,417538
543307,567619,409242
30338,206312,558870
421697,1255969,1249135
197872,75407,206671
163985,78532,1090220
259394,384602,86011
678665,822955,973756
610348,1478349,1555227
106559,116315,35995
595759,1224952,661648
147758,195012,95391
207455,208465,283089
145548,997018,1722903
549572,1102623,49996
224654,73198,1580731
302756,159807,212706
122862,292964,183829
129104,46711,1038176
36152,71317,307909
231712,916747,1642242
147043,49816,130865
176871,117993,1256561
27700,1269243,56160
26325,767741,52368
180008,136713,1256562
175759,133835,1256563
4761,389336,86953
